,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,policy,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths Upstream Gelderland,Expected Number of Deaths Downstream Gelderland,Expected Number of Deaths Overijssel
4863,75.0,61.998299595753984,1.5,0.5366277423416239,44.99141880211105,1.0,0.011309653517802684,237.1017689433526,1.0,0.08476184745634058,161.78998326426924,10,0.7122906335462209,259.3723503287488,10,0.8935788668007923,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873,No_measures,dikesnet,No_measures,3290786652.4815674,0,0.0,0.0,0.9744384661228536,3.4935600960692224,0.0
4864,5.0,276.0392013112626,1.5,0.14040460176219835,163.58321260941338,1.5,0.02487399164241177,167.3458772158369,1.0,0.6426276294538429,115.63892965257301,10,0.42384587297973286,238.6325346976413,10,0.5531602258224134,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874,No_measures,dikesnet,No_measures,3001340194.409781,0,0.0,0.0,2.094491796747538,0.0,0.0
4865,68.0,239.88902157785878,10,0.275884274531232,213.947374685856,10,0.5507802767306588,217.82931561933265,1.0,0.9518839104778467,343.74812725279645,1.0,0.8277207989839092,49.52593537041172,1.0,0.10637507634010247,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875,No_measures,dikesnet,No_measures,2628907074.501301,0,0.0,0.0,2.04159887397112,0.0,0.00844547816646957
4866,115.0,293.9134732543607,1.5,0.47697114429750026,328.4640668227155,1.5,0.5955155710892771,154.20159536865003,1.0,0.9080582949679449,326.317637706727,1.5,0.16485281871820348,315.0572910365655,1.0,0.8806522417531594,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4876,No_measures,dikesnet,No_measures,263072151.64203435,0,0.0,0.0,0.17488480059694556,0.040756674143962945,0.0
4867,130.0,279.42495292716177,1.5,0.06231778066873714,233.03198636457861,10,0.8555268989135602,58.22812565537995,1.5,0.8581500034736859,252.24980323895724,1.0,0.17284791561167212,184.00732098879104,10,0.4705284931076036,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877,No_measures,dikesnet,No_measures,2778973353.654286,0,0.0,0.0,1.9880411144008612,0.0,0.0
4868,105.0,111.51185692305907,1.0,0.01768127582099874,140.23300458685543,1.0,0.30426059829374297,328.73826026290266,1.5,0.18956375139249154,145.01340236694696,1.5,0.910818478982673,220.67087313864351,1.0,0.17622140891965143,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4878,No_measures,dikesnet,No_measures,3603763138.4364448,0,0.0,0.0,2.0698747070233168,0.8193265805722639,0.0
4869,80.0,62.787315472979884,1.0,0.07740572018823884,286.7387742113536,10,0.8009437832225684,310.37537867316706,1.0,0.21001339486455542,82.45520292312202,1.0,0.254971798317464,89.22064323405104,1.0,0.26127231706792575,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4879,No_measures,dikesnet,No_measures,3727840302.9076343,0,0.0,0.0,2.0056572605116414,1.3647405074776477,0.0
4870,78.0,348.06268522605296,1.0,0.6098674423308014,345.6821351279932,1.0,0.7764630782170218,101.7756898897275,1.5,0.7883745122118124,267.60500476112793,10,0.6700185173616777,101.20968721107326,1.5,0.23040645947968355,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880,No_measures,dikesnet,No_measures,769092563.5395343,0,0.0,0.0,0.08064647262191751,0.1224426919017015,0.3957040756774491
4871,35.0,100.57879965067363,1.5,0.18913224841600876,58.80575837725175,1.0,0.018376116373672237,201.93125538318526,1.0,0.7049466207334492,177.3761223076019,10,0.5269278836510863,324.6305383046326,1.5,0.6717643212518396,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4881,No_measures,dikesnet,No_measures,4076800680.803623,0,0.0,0.0,2.8518493377877867,0.0,0.0
4872,65.0,214.79826548411367,1.0,0.22105228565570434,284.39076007365077,1.0,0.8999760776897198,173.59092908877884,1.5,0.8375560450051782,71.90154170712113,10,0.7075515477674059,106.73261923759995,10,0.8541189073816814,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4882,No_measures,dikesnet,No_measures,2922632239.9378533,0,0.0,0.0,2.027826354384918,0.0,0.0
4873,86.0,173.39537412899082,1.0,0.5723612013197199,144.20361011933483,1.0,0.7894548951223739,247.72785396115185,1.0,0.5094357847828195,247.09767387552816,1.0,0.3556923635254486,348.5677515658386,1.0,0.11487024054691683,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4883,No_measures,dikesnet,No_measures,878527387.491476,0,0.0,0.0,0.08595235258244217,0.2939318715026035,0.518884782340125
4874,77.0,289.2326432006707,1.0,0.6122858311983509,68.61180864836602,1.5,0.6290716766373814,53.99932643987189,1.0,0.487942900074946,336.3810359866921,1.0,0.2502383206883692,221.59654121616063,1.0,0.448558423354681,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884,No_measures,dikesnet,No_measures,236609767.42517465,0,0.0,0.0,0.07459648511134165,0.29908307926673366,0.0
4875,44.0,90.42788193005525,1.5,0.7780382952389426,228.40495831550146,1.0,0.3016137712105549,118.11500364628512,1.0,0.8458120750805591,282.253514240272,10,0.7912318996953238,238.43413208811344,1.5,0.1513040782251517,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885,No_measures,dikesnet,No_measures,536467968.72242236,0,0.0,0.0,0.1697254095869417,0.0,0.3665052265361535
4876,132.0,42.24528970316591,1.5,0.899494281813478,163.64483158349782,1.0,0.6092817086396634,196.817348527825,1.0,0.16093848368787841,235.99290530574987,10,0.2735846026759197,81.72277518036145,1.5,0.17867651497893858,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886,No_measures,dikesnet,No_measures,1936111975.46131,0,0.0,0.0,0.040995675872884385,3.146967494969445,0.0
4877,6.0,280.82876346233684,1.5,0.5656765144736905,202.4301790537454,1.5,0.1606502913575522,78.10187789057693,1.5,0.14363562466437813,79.65638946453419,1.5,0.16424694340506113,143.76660288123378,10,0.10366625633300221,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4887,No_measures,dikesnet,No_measures,2544356863.915573,0,0.0,0.0,0.4537154391385228,3.589497150321853,0.0
4878,124.0,201.19711284725454,10,0.5873267465263092,325.38950963986343,1.0,0.15158923934087948,63.606515638436576,10,0.21403550782158592,137.7672886533502,10,0.11531026986768737,344.1646775134377,10,0.6347344298214294,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888,No_measures,dikesnet,No_measures,1827042958.211045,0,0.0,0.0,0.4567071311263757,2.2047264940261577,0.0
4879,87.0,147.1275377708539,10,0.9185026731675837,83.48669025528594,1.5,0.5208572444630224,82.7168207991545,1.5,0.6899131610623677,39.76330609585441,10,0.7284763719474614,284.1660992451614,1.5,0.6147607004871405,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889,No_measures,dikesnet,No_measures,67061589.94966753,0,0.0,0.0,0.07526703339032251,0.0,0.0002926813974226737
4880,59.0,67.50991844852798,10,0.04691657506595877,88.39442076829772,10,0.007199334533126022,191.78254772781986,1.0,0.25569528416802517,203.7381777139822,1.5,0.6756461912011922,112.3166332038102,1.0,0.3817457773930385,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4890,No_measures,dikesnet,No_measures,3494632938.121594,0,0.0,0.0,2.8729818042861077,0.04936463272968781,0.0
4881,128.0,307.80704958028946,1.5,0.5594742108520548,81.49229763293178,10,0.3049535886133567,131.4039551775728,10,0.303200901733329,44.51053910452259,10,0.46884250073543954,88.09089840210741,1.0,0.7661742960775062,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4891,No_measures,dikesnet,No_measures,1030779020.7926748,0,0.0,0.0,0.2627695892324097,1.45014082676553,0.0
4882,99.0,171.21794926536484,1.5,0.3159924097130899,37.36790108825952,1.5,0.7981153435807875,206.74314843254504,10,0.7105910229655726,297.25368211742517,1.5,0.41337518905602855,216.48762150713847,1.0,0.10922459825234711,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892,No_measures,dikesnet,No_measures,3376156340.839859,0,0.0,0.0,2.0355574909752794,0.0009237376962374989,0.0595237013790342
4883,22.0,214.51843333779206,1.5,0.8686907650214191,124.22906915279292,1.0,0.36676075141739356,76.45243573298329,1.5,0.2298500928321191,317.0751513892462,1.0,0.41094424695952897,83.14678238642459,1.5,0.06917833905866715,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893,No_measures,dikesnet,No_measures,1898924395.4227324,0,0.0,0.0,0.12188539950389939,1.9189722315674247,0.4529821372700004
4884,59.0,80.79031252507397,10,0.6645687805300756,190.4646999782672,10,0.10992340810001744,123.99316460751774,10,0.687187907627154,317.29058388588743,1.5,0.23552435784372164,111.1883471227543,1.5,0.8382431054647075,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894,No_measures,dikesnet,No_measures,714594515.599968,0,0.0,0.0,0.620101888485845,0.0,0.0
4885,87.0,222.1520077074844,1.0,0.3780624989231567,206.26556670144896,10,0.6809168579391897,309.51897372943114,1.5,0.56990166551619,219.31591600505047,10,0.4457275849687852,169.43088997632952,1.0,0.15216338695654896,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895,No_measures,dikesnet,No_measures,1670513913.2289813,0,0.0,0.0,1.0883836379454606,0.0,0.019171201282765525
4886,94.0,323.5301700473834,1.0,0.8656052707099434,316.109604007743,1.5,0.7746512008955011,194.68192308322494,1.5,0.9303498604287551,241.54156003232114,1.5,0.6903495967825175,34.52543644897693,1.0,0.9739475377644645,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896,No_measures,dikesnet,No_measures,40496794.28869292,0,0.0,0.0,0.016783027092681153,0.032294309286692684,0.0
4887,48.0,91.50480709274945,10,0.5866491138361886,89.12777932796988,10,0.3287048082124809,218.53921533511155,10,0.21678830231544055,145.54165654143065,1.5,0.6342958035362466,56.931231947664514,1.0,0.675036075632756,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4897,No_measures,dikesnet,No_measures,956856055.8332505,0,0.0,0.0,0.180572200568699,1.8910999164284512,0.0
4888,58.0,46.52226590119485,10,0.14325596042851627,90.41506742454187,1.0,0.6295052641983216,94.13089796739389,1.5,0.591152527013967,97.23339065938237,10,0.15549468016226747,274.7635770833142,10,0.8881621971083974,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898,No_measures,dikesnet,No_measures,3748520295.6545095,0,0.0,0.0,2.0554258979203914,0.08466808362039398,0.0
4889,83.0,345.91190429133474,1.0,0.04220830927520191,186.72147061384686,10,0.21769300550188453,282.41007782529493,10,0.03168247801655864,158.05471809421857,1.0,0.892886021306905,190.6882921150644,1.0,0.04767252766478849,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899,No_measures,dikesnet,No_measures,3533396521.807819,0,0.0,0.0,2.0421332720522223,0.33838090204283544,0.0
4890,110.0,182.37050256380823,1.0,0.1724753785841562,38.54655318872648,10,0.6289322178218003,312.2401931459277,1.5,0.03152826132600678,233.8147172979689,10,0.9041767906563383,171.7789336447147,1.5,0.33354977677619413,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900,No_measures,dikesnet,No_measures,6426940947.343234,0,0.0,0.0,2.041050358363793,3.3849728847848657,0.0
4891,8.0,302.3329553141378,1.5,0.6853916258501053,134.32242539576103,10,0.5034079003470064,116.69791358597799,10,0.16655784367037024,55.13209716536679,1.0,0.6738696338755554,61.0654296247582,1.0,0.7284081827994685,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4901,No_measures,dikesnet,No_measures,2452401039.1851835,0,0.0,0.0,0.09896902330824109,3.161165567869117,0.0
4892,3.0,262.28292123041206,1.0,0.8651831266889423,279.87514960811063,1.5,0.7806000997104982,94.0580750475274,1.5,0.02895306903650561,161.73731918506482,1.0,0.391941328346109,232.8967857811608,1.5,0.618948555069562,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902,No_measures,dikesnet,No_measures,2243412079.3279243,0,0.0,0.0,0.025682378206614582,3.746277882216721,0.0
4893,86.0,119.94481570214435,10,0.802852848889109,142.86492831298648,10,0.7966182640940307,264.6838735262431,1.5,0.24889603279034453,54.20771228507064,10,0.3098135505007219,277.13805705403274,1.0,0.3353740753269597,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903,No_measures,dikesnet,No_measures,864546593.8904628,0,0.0,0.0,0.017197537063359972,1.4683731878518687,0.0
4894,84.0,344.31849005852035,10,0.35118931668432235,41.78743508832193,10,0.9649947163117838,92.24090193039723,10,0.42031270976823587,37.29421329541596,10,0.49005391987603014,133.80806876966727,1.0,0.581242446165622,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904,No_measures,dikesnet,No_measures,2144367713.3095818,0,0.0,0.0,1.4277928124861918,0.0,0.0
4895,118.0,280.6740839200842,10,0.039875624818249085,88.08951357827588,1.5,0.07374050516395184,126.58590479486895,1.0,0.0019523953179739388,329.1238337970116,1.0,0.46225422514976566,185.63650729781077,1.5,0.7566868466455839,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905,No_measures,dikesnet,No_measures,5530094293.357916,0,0.0,0.0,2.052296903646824,3.3442244456387233,0.0
4896,129.0,113.72709135503682,1.0,0.6958397153105244,52.10010105021236,1.5,0.4709001482936558,85.41557194021803,1.5,0.7056826819966532,285.92469962233196,1.5,0.330323320269772,38.673473436474794,10,0.32612631662624575,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906,No_measures,dikesnet,No_measures,123151034.25153095,0,0.0,0.0,0.0650701340436915,0.041695407161205116,0.04574664484573539
4897,92.0,66.75192719932467,1.5,0.88697092657996,104.8667861732779,10,0.980082781156808,344.71450095161043,1.0,0.6765382761416954,191.83147785086976,1.0,0.9400146156106127,275.04083710944815,1.5,0.03298651815353797,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907,No_measures,dikesnet,No_measures,1061307192.7949198,0,0.0,0.0,0.005423418272519655,0.1403754168546557,0.7360124763421589
4898,82.0,60.07112796520654,10,0.8773229365886136,149.3414429208217,10,0.7298485136050907,90.81530626977192,1.0,0.8613215236520694,71.02974407969094,1.0,0.1435057192793626,227.9745204121756,1.0,0.5437619541182273,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908,No_measures,dikesnet,No_measures,148261974.48647377,0,0.0,0.0,0.025450606918298313,0.09125534122845064,0.0
4899,24.0,228.2759354290275,1.0,0.21102880516108471,175.21286597993208,10,0.8152541894894195,327.4521285149469,1.5,0.5245680525772334,234.99321390661106,1.5,0.9190439753568741,160.10371468553504,1.5,0.29599217830858177,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909,No_measures,dikesnet,No_measures,2983055181.196003,0,0.0,0.0,2.0342191435182073,0.0,0.0
4900,89.0,101.81262546071068,1.0,0.2908110021056576,321.93134299675944,1.5,0.6200228361453357,169.53316575769503,10,0.27976767820236226,127.84632607072203,10,0.9514906600521682,279.01617607702093,10,0.019999359237105767,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4910,No_measures,dikesnet,No_measures,3988033433.445225,0,0.0,0.0,2.037235821605753,0.4168185666427245,0.3330189585421588
4901,126.0,141.75214427619798,1.0,0.48294252991963504,234.3713422398187,1.0,0.7490143799352351,290.9496858060405,1.5,0.7386914330143168,298.96112872819,1.0,0.8999420351128846,308.6184871799006,1.0,0.4641395369506202,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4911,No_measures,dikesnet,No_measures,410357076.24037004,0,0.0,0.0,0.21153834568735116,0.0,0.07535908851589217
4902,106.0,263.66515741574483,10,0.15221339659037622,165.96686824466633,10,0.22012525808988911,239.9417394524856,1.5,0.9898602414599917,197.00510782561253,10,0.4402217163137171,335.38868238459696,1.5,0.7827288156670914,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4912,No_measures,dikesnet,No_measures,2937972506.8759675,0,0.0,0.0,2.0412306472659956,0.0,0.0
4903,76.0,141.52789627384067,1.5,0.060494810827817096,312.5802331009582,1.5,0.611397970634169,280.62265473088684,1.0,0.24088950052895072,99.97676238077293,10,0.43762518642435405,284.02769799315865,1.5,0.20182164330585375,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913,No_measures,dikesnet,No_measures,2575259521.67286,0,0.0,0.0,2.034307213789954,0.3937608892440006,0.0
4904,93.0,308.31494981561946,1.5,0.4161092749702866,57.561614220240074,1.5,0.7899323258968862,269.42137240439166,10,0.7111736778557495,262.13432315015257,10,0.8173613144267277,221.3702163467448,1.0,0.6215926302015997,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914,No_measures,dikesnet,No_measures,660095891.0479279,0,0.0,0.0,0.5341150179595447,0.0,0.0
4905,109.0,144.16952438274643,1.5,0.9594458758148187,212.28212962180564,1.0,0.5074433944401072,81.27462072102335,10,0.08944746212044415,255.5345751587984,10,0.8917708372377551,235.4234942032602,1.0,0.6490863933610751,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915,No_measures,dikesnet,No_measures,2662045836.0657597,0,0.0,0.0,0.0637354970663372,3.706799644369822,0.0
4906,21.0,306.7339608100732,1.0,0.8168348127495407,197.67969773805729,1.5,0.0491474950052712,294.3187303924793,1.5,0.27614815191599473,153.2578270679137,1.0,0.2283215960691516,298.6873867933358,1.5,0.34604802523413114,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916,No_measures,dikesnet,No_measures,908682408.0735607,0,0.0,0.0,0.8847071560308587,0.16306850604757928,0.0
